Instance,Income
122133,241606.23
122134,7605.066
122135,7150.6855
122136,44093.094
122137,116826.49
122138,33449.87
122139,327588.72
122140,196599.38
122141,45916.258
122142,111400.484
122143,22548.438
122144,55292.1
122145,38938.297
122146,74550.34
122147,61432.707
122148,26761.47
122149,96712.64
122150,124926.44
122151,127595.78
122152,295911.25
122153,42807.62
122154,21927.682
122155,37610.848
122156,7306.824
122157,564630.25
122158,129556.07
122159,70200.945
122160,39424.074
122161,131837.86
122162,76855.445
122163,17164.748
122164,189012.72
122165,107394.32
122166,168131.69
122167,50521.16
122168,117537.46
122169,94249.43
122170,56303.336
122171,51483.566
122172,79597.69
122173,103135.664
122174,69276.125
122175,99217.47
122176,155839.45
122177,32866.473
122178,23109.69
122179,52540.58
122180,85299.29
122181,106176.97
122182,741547.56
122183,41004.29
122184,73840.34
122185,77471.85
122186,19019.582
122187,9638.357
122188,6493.767
122189,47004.598
122190,43440.047
122191,18475.428
122192,26671.475
122193,115720.01
122194,41858.46
122195,46356.855
122196,63029.81
122197,27461.334
122198,45101.223
122199,143958.17
122200,11326.008
122201,21984.512
122202,49334.133
122203,6181.5728
122204,22908.21
122205,305643.28
122206,69145.77
122207,26872.914
122208,183939.12
122209,37933.355
122210,27753.469
122211,67722.05
122212,72117.625
122213,53155.76
122214,74582.44
122215,37916.21
122216,134495.83
122217,210294.84
122218,16844.848
122219,35588.594
122220,86656.24
122221,26351.139
122222,122350.96
122223,22605.414
122224,72247.35
122225,110983.96
122226,41841.152
122227,132631.88
122228,57628.816
122229,52939.688
122230,89987.42
122231,48625.33
122232,53075.52
122233,28329.857
122234,42832.043
122235,97973.63
122236,14469.809
122237,116075.61
122238,56513.113
122239,74224.555
122240,57378.055
122241,57213.355
122242,57823.38
122243,210162.47
122244,344797.44
122245,162938.27
122246,27372.996
122247,714735.1
122248,143503.48
122249,85922.945
122250,58995.336
122251,27661.305
122252,7896.866
122253,6576.6733
122254,110344.6
122255,88038.69
122256,188740.48
122257,52153.438
122258,1411832.8
122259,108690.914
122260,48180.832
122261,52872.76
122262,20311.396
122263,28800.094
122264,34730.89
122265,12873.4
122266,16164.32
122267,112317.69
122268,229515.34
122269,272584.22
122270,100074.5
122271,36373.414
122272,30228.447
122273,33877.887
122274,30380.383
122275,81892.78
122276,11392.087
122277,163713.48
122278,50158.277
122279,56284.555
122280,101927.445
122281,121868.23
122282,81903.016
122283,29994.756
122284,83642.54
122285,23769.014
122286,106700.91
122287,77869.195
122288,52507.16
122289,222694.64
122290,514163.47
122291,132466.16
122292,231469.97
122293,40250.0
122294,98356.24
122295,38471.02
122296,89057.28
122297,112839.555
122298,32484.488
122299,70800.73
122300,26839.451
122301,116170.69
122302,37874.527
122303,59383.73
122304,79069.43
122305,7567.8447
122306,113579.375
122307,22245.203
122308,221748.6
122309,43979.582
122310,99207.6
122311,105083.7
122312,31175.832
122313,18947.727
122314,42913.277
122315,103362.17
122316,160607.03
122317,180500.98
122318,12596.055
122319,406347.66
122320,34129.59
122321,24071.725
122322,52497.89
122323,191014.98
122324,39811.348
122325,25104.04
122326,23707.01
122327,40331.33
122328,24255.4
122329,176657.92
122330,69293.2
122331,37128.5
122332,31182.76
122333,37851.574
122334,45144.926
122335,53074.996
122336,952681.25
122337,12902.406
122338,7642.6294
122339,43442.375
122340,102533.055
122341,82837.44
122342,21525.354
122343,24928.541
122344,30981.96
122345,650059.75
122346,425620.16
122347,277930.53
122348,272847.6
122349,575181.2
122350,17581.941
122351,112153.04
122352,31824.22
122353,34527.08
122354,52851.88
122355,43917.027
122356,119196.305
122357,21903.283
122358,23424.664
122359,239305.89
122360,66799.555
122361,70287.51
122362,77652.75
122363,144651.55
122364,92052.88
122365,3693.352
122366,28144.832
122367,54395.473
122368,172361.94
122369,118105.984
122370,20406.758
122371,395486.22
122372,109226.79
122373,42640.48
122374,2208.856
122375,62739.98
122376,48682.008
122377,24451.92
122378,57866.613
122379,203619.83
122380,38040.605
122381,81385.39
122382,33033.91
122383,16144.423
122384,20995.406
122385,128844.14
122386,172763.89
122387,15927.492
122388,80472.11
122389,25878.795
122390,387428.44
122391,184748.81
122392,50832.78
122393,24055.441
122394,105504.01
122395,92707.984
122396,70236.984
122397,35662.64
122398,261349.19
122399,30200.465
122400,152112.19
122401,32239.887
122402,27733.771
122403,31281.445
122404,99449.7
122405,15453.968
122406,16026.165
122407,30789.451
122408,60462.176
122409,83048.75
122410,264099.5
122411,55765.688
122412,64607.98
122413,508603.62
122414,237263.55
122415,38955.152
122416,53091.938
122417,43302.277
122418,57469.883
122419,324585.0
122420,34668.81
122421,54659.586
122422,32253.996
122423,89325.59
122424,51572.086
122425,40319.895
122426,677903.2
122427,56465.67
122428,7952.7544
122429,88341.72
122430,5593.079
122431,849051.94
122432,88460.35
122433,114297.03
122434,32394.336
122435,13470.504
122436,69373.85
122437,42180.95
122438,4963.061
122439,31255.62
122440,23378.205
122441,138457.34
122442,54630.797
122443,89049.484
122444,125730.94
122445,35996.875
122446,47714.04
122447,30045.178
122448,56919.426
122449,180710.66
122450,3743.9224
122451,175764.53
122452,61097.582
122453,69021.68
122454,153078.12
122455,23552.018
122456,68369.34
122457,67921.02
122458,51367.523
122459,42266.945
122460,24463.004
122461,175788.2
122462,41763.258
122463,188408.8
122464,47384.64
122465,20474.629
122466,86921.24
122467,7997.8535
122468,13977.132
122469,37000.195
122470,507524.28
122471,59323.883
122472,187294.64
122473,8391.627
122474,397900.06
122475,160115.56
122476,59794.766
122477,35034.113
122478,219402.5
122479,60946.934
122480,300987.4
122481,181192.86
122482,56622.383
122483,106878.32
122484,98025.53
122485,94424.01
122486,5733.07
122487,21875.072
122488,61374.98
122489,60108.13
122490,56416.977
122491,329563.2
122492,43812.375
122493,29168.506
122494,42412.82
122495,115234.09
122496,49479.535
122497,91468.29
122498,141195.86
122499,495443.3
122500,38298.285
122501,49064.77
122502,103269.99
122503,15763.45
122504,126417.0
122505,33136.93
122506,62871.008
122507,166823.94
122508,68415.09
122509,330710.0
122510,53384.55
122511,41488.883
122512,127991.516
122513,242556.72
122514,46637.273
122515,300719.47
122516,13473.029
122517,61820.93
122518,39943.176
122519,136635.36
122520,176610.19
122521,22120.45
122522,7033.704
122523,49737.906
122524,799596.3
122525,112088.02
122526,240721.25
122527,37900.668
122528,46972.047
122529,66017.83
122530,476840.22
122531,475933.9
122532,23804.996
122533,38708.965
122534,33844.14
122535,49071.387
122536,45577.66
122537,40850.71
122538,6305.628
122539,9785.374
122540,135872.9
122541,126626.195
122542,62483.508
122543,21321.402
122544,67484.17
122545,135960.7
122546,79653.02
122547,678886.7
122548,103391.53
122549,60808.355
122550,76691.445
122551,10840.82
122552,44614.98
122553,182401.25
122554,127585.75
122555,8613.267
122556,10491.126
122557,10155.305
122558,285795.9
122559,17223.658
122560,203147.19
122561,11193.832
122562,54122.64
122563,119100.54
122564,106998.35
122565,297552.25
122566,49373.453
122567,123998.83
122568,139239.17
122569,371213.12
122570,29050.014
122571,103156.164
122572,16292.601
122573,94017.26
122574,29663.48
122575,116351.95
122576,65619.805
122577,62020.016
122578,13976.525
122579,49244.742
122580,66303.56
122581,61284.402
122582,38779.38
122583,106865.4
122584,35338.234
122585,49170.914
122586,24757.88
122587,-1123.0114
122588,318377.9
122589,257172.39
122590,40697.87
122591,110760.61
122592,191651.1
122593,121282.87
122594,16591.361
122595,19437.627
122596,85508.63
122597,45956.52
122598,64427.79
122599,33816.277
122600,117596.11
122601,181107.61
122602,506757.66
122603,83551.15
122604,56856.734
122605,64733.86
122606,55301.12
122607,192167.9
122608,72469.18
122609,70972.734
122610,41782.16
122611,72949.13
122612,13947.875
122613,57879.14
122614,57908.477
122615,17358.592
122616,129071.77
122617,4194.446
122618,379591.7
122619,27633.506
122620,34398.29
122621,220088.23
122622,21843.059
122623,12292.721
122624,492073.0
122625,40744.77
122626,80381.14
122627,68470.42
122628,135516.84
122629,16994.145
122630,1439.2712
122631,58800.094
122632,21149.465
122633,82745.414
122634,177286.77
122635,25174.053
122636,564709.2
122637,88503.11
122638,87409.875
122639,40148.383
122640,212371.0
122641,13564.264
122642,90211.65
122643,63986.234
122644,31566.064
122645,113792.12
122646,183511.31
122647,51483.34
122648,51333.29
122649,276867.56
122650,197577.3
122651,66579.46
122652,44572.54
122653,4632.4756
122654,20513.908
122655,98254.266
122656,41550.91
122657,23052.154
122658,85626.06
122659,33783.188
122660,62150.96
122661,27012.453
122662,24124.326
122663,91391.37
122664,19489.346
122665,29481.674
122666,8832.765
122667,31668.129
122668,27171.049
122669,38854.16
122670,2299.67
122671,211991.66
122672,31721.787
122673,33430.62
122674,16704.379
122675,40404.504
122676,37176.945
122677,183200.66
122678,11562.842
122679,312640.94
122680,202213.17
122681,56669.527
122682,59051.98
122683,49787.44
122684,39146.19
122685,102676.07
122686,75813.21
122687,74804.88
122688,9368.336
122689,89841.12
122690,327340.25
122691,7452.4365
122692,15059.517
122693,118361.03
122694,34489.406
122695,220237.39
122696,33317.188
122697,76763.97
122698,95473.984
122699,12620.615
122700,52869.008
122701,8431.227
122702,69583.695
122703,65818.54
122704,107477.664
122705,103751.98
122706,6370.138
122707,16002.501
122708,107156.484
122709,140607.69
122710,105090.53
122711,108545.914
122712,59904.023
122713,29574.56
122714,33250.664
122715,43557.242
122716,57638.684
122717,92842.75
122718,4739.061
122719,109947.34
122720,25666.46
122721,24423.906
122722,32088.535
122723,531030.6
122724,101218.29
122725,27211.22
122726,130791.25
122727,137451.1
122728,45908.13
122729,34226.977
122730,50318.94
122731,16747.785
122732,70608.445
122733,53239.117
122734,63659.613
122735,10602.098
122736,226025.77
122737,219586.83
122738,47735.39
122739,12471.5205
122740,190686.36
122741,80508.91
122742,56570.324
122743,22271.582
122744,31837.314
122745,9836.0
122746,88214.34
122747,52059.016
122748,17875.361
122749,37676.402
122750,19350.645
122751,67499.14
122752,779650.06
122753,74644.555
122754,24296.63
122755,183459.94
122756,237675.92
122757,64547.26
122758,138919.27
122759,21985.152
122760,29089.588
122761,45320.4
122762,41017.38
122763,63984.88
122764,48923.06
122765,120251.766
122766,108597.945
122767,68326.44
122768,18856.77
122769,248152.48
122770,79193.18
122771,48043.246
122772,148061.42
122773,9487.323
122774,3832.242
122775,19229.19
122776,31292.883
122777,61892.465
122778,86167.734
122779,44807.332
122780,39820.215
122781,59335.59
122782,253556.89
122783,44884.457
122784,47806.87
122785,163611.58
122786,52930.594
122787,10393.611
122788,70473.42
122789,12609.028
122790,277553.66
122791,40269.637
122792,143083.44
122793,5459.5825
122794,17299.092
122795,21602.822
122796,155592.53
122797,132168.61
122798,37704.79
122799,346971.6
122800,79021.67
122801,46145.7
122802,235271.47
122803,259285.55
122804,40516.94
122805,88503.39
122806,49232.336
122807,144848.7
122808,387269.4
122809,65567.37
122810,262317.5
122811,37749.03
122812,174694.64
122813,71331.625
122814,27836.129
122815,122837.164
122816,41062.01
122817,27550.262
122818,117663.64
122819,366364.03
122820,31979.734
122821,130478.64
122822,96922.51
122823,25756.342
122824,72171.45
122825,65599.305
122826,42834.59
122827,46360.875
122828,83620.195
122829,254821.8
122830,21736.414
122831,107029.43
122832,9157.882
122833,49447.316
122834,94495.91
122835,114526.45
122836,151631.06
122837,77359.62
122838,70809.28
122839,75508.48
122840,71177.48
122841,20766.068
122842,50754.9
122843,303753.9
122844,26295.34
122845,51786.668
122846,42824.47
122847,37263.906
122848,57852.902
122849,63154.867
122850,11243.04
122851,11652.114
122852,145815.08
122853,75802.24
122854,239980.16
122855,43724.77
122856,27060.209
122857,722393.56
122858,99835.46
122859,162482.61
122860,16014.829
122861,65806.516
122862,67548.16
122863,223897.89
122864,149444.75
122865,21714.764
122866,124205.17
122867,141716.12
122868,28026.744
122869,44843.773
122870,77120.2
122871,145249.52
122872,122896.94
122873,207683.33
122874,29046.42
122875,58510.168
122876,51928.113
122877,88847.76
122878,49122.16
122879,24386.135
122880,88656.805
122881,72659.05
122882,73729.61
122883,108752.87
122884,59485.914
122885,286288.2
122886,13846.6875
122887,116256.52
122888,184365.5
122889,34018.65
122890,478130.97
122891,37423.742
122892,20063.936
122893,52920.61
122894,249020.5
122895,101850.77
122896,18122.906
122897,711718.9
122898,28398.719
122899,82584.19
122900,8672.433
122901,107204.68
122902,47551.273
122903,3258.0024
122904,77107.875
122905,341650.9
122906,52914.105
122907,50377.66
122908,54166.566
122909,4507.4614
122910,64858.664
122911,82287.836
122912,25638.914
122913,95908.38
122914,16062.158
122915,84013.81
122916,64619.805
122917,3153.5493
122918,46186.137
122919,16269.53
122920,25731.102
122921,101230.79
122922,21697.115
122923,85854.27
122924,177336.39
122925,1768.8558
122926,264311.12
122927,19461.58
122928,340283.72
122929,21954.164
122930,207047.44
122931,506811.38
122932,32079.643
122933,278921.75
122934,45374.98
122935,14815.479
122936,501243.9
122937,369037.78
122938,97901.41
122939,47605.84
122940,13500.053
122941,36184.395
122942,66932.69
122943,47931.324
122944,67561.81
122945,199258.66
122946,27801.828
122947,135249.98
122948,33156.93
122949,88653.734
122950,49805.13
122951,49233.383
122952,110942.0
122953,31046.299
122954,96802.58
122955,120534.44
122956,117660.43
122957,180618.14
122958,141738.0
122959,25377.861
122960,334757.12
122961,27219.982
122962,5205.4097
122963,48937.836
122964,50049.61
122965,28282.625
122966,61245.35
122967,198424.8
122968,359865.78
122969,496005.34
122970,195024.47
122971,36227.027
122972,39724.707
122973,35600.39
122974,115508.8
122975,136793.36
122976,29681.15
122977,28147.56
122978,441988.78
122979,60014.945
122980,216263.53
122981,22969.338
122982,147407.34
122983,9961.078
122984,51777.59
122985,116628.34
122986,52864.02
122987,27722.12
122988,26780.59
122989,235526.17
122990,23990.1
122991,89540.08
122992,251066.64
122993,91420.57
122994,26098.717
122995,60264.72
122996,23209.176
122997,68095.44
122998,17947.15
122999,75237.71
123000,32517.445
123001,118735.96
123002,137270.27
123003,46587.95
123004,281236.66
123005,33830.77
123006,56269.55
123007,34966.63
123008,30160.096
123009,181190.06
123010,480964.62
123011,53185.727
123012,161159.45
123013,125289.68
123014,45517.777
123015,85068.984
123016,13825.396
123017,34202.855
123018,19992.545
123019,209796.27
123020,143057.72
123021,1394.8914
123022,198115.77
123023,28707.584
123024,35452.32
123025,102977.72
123026,122515.21
123027,66325.38
123028,46983.207
123029,222835.38
123030,75364.29
123031,97957.59
123032,32532.783
123033,19914.77
123034,183573.95
123035,70660.664
123036,338466.8
123037,526706.56
123038,251415.08
123039,79862.2
123040,56180.484
123041,42394.22
123042,43148.453
123043,101308.555
123044,46270.25
123045,128838.06
123046,1069702.2
123047,88152.13
123048,6757.376
123049,24022.11
123050,553460.44
123051,19863.664
123052,110880.49
123053,39477.92
123054,30653.01
123055,81891.67
123056,53346.688
123057,177489.39
123058,30669.36
123059,59256.137
123060,392185.7
123061,69920.22
123062,121154.516
123063,150666.83
123064,35161.156
123065,115024.266
123066,18995.45
123067,23597.19
123068,80082.63
123069,18172.963
123070,66571.68
123071,111531.07
123072,5273.338
123073,16333.484
123074,243630.23
123075,141504.0
123076,26213.074
123077,40350.29
123078,6050.9404
123079,60201.926
123080,116025.25
123081,86525.24
123082,72610.55
123083,41390.953
123084,53363.594
123085,137206.25
123086,24822.818
123087,32538.34
123088,55618.785
123089,51030.848
123090,369338.72
123091,50914.023
123092,16865.094
